UniProt	Protein	Infected_8h_1	Infected_8h_2	Infected_8h_3	Infected_8h_4	Infected_8h_5	Mock_8h_1	Mock_8h_2	Mock_8h_3	Mock_8h_4	Mock_8h_5	Infected_16h_1	Infected_16h_2	Infected_16h_3	Infected_16h_4	Infected_16h_5	Mock_16h_1	Mock_16h_2	Mock_16h_3	Mock_16h_4	Mock_16h_5	Infected_24h_1	Infected_24h_2	Infected_24h_3	Infected_24h_4	Infected_24h_5	Mock_24h_1	Mock_24h_2	Mock_24h_3	Mock_24h_4	Mock_24h_5
O00425	IF2B3_HUMAN	264645792.0	275016896.0	258845920.0	278406528.0	296516256.0	240927072.0	242618208.0	262227456.0	271485824.0	200183808.0	267559808.0	297672768.0	294735456.0	244914544.0	241024816.0	297419488.0	279556864.0	279959712.0	283833024.0	365462080.0	262125248.0	273158976.0	249689920.0	248488080.0	250253168.0	278742464.0	265449248.0	283505760.0	278710624.0	293775936.0
O00429	DNM1L_HUMAN	56840948.0	81224664.0	64903104.0	77608872.0	57789052.0	66621428.0	64773280.0	71470336.0	74379104.0	53242452.0	95096320.0	94840544.0	119727008.0	78029320.0	72410264.0	85362000.0	64402380.0	67943040.0	82087368.0	87719160.0	59868504.0	66979428.0	56143740.0	62409412.0	85694536.0	88787992.0	60578844.0	76121760.0	87156216.0	54906848.0
O00442	RTCA_HUMAN	0.0	55688812.0	0.0	50313172.0	57926908.0	0.0	0.0	0.0	23684942.0	25102092.0	116765032.0	71667056.0	69101912.0	91333560.0	64493348.0	105499760.0	0.0	0.0	0.0	98502216.0	64805324.0	58661584.0	27948716.0	0.0	83494392.0	57978404.0	0.0	76319064.0	52170024.0	60608868.0
O00443	P3C2A_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00459	P85B_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00461	GOLI4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00462	MANBA_HUMAN	26304820.0	28888718.0	30720588.0	24324352.0	27365270.0	0.0	36869612.0	27554536.0	0.0	0.0	54540140.0	30620578.0	42349448.0	45067352.0	48118668.0	42546508.0	50035740.0	30725398.0	28007454.0	40926380.0	22002398.0	23274494.0	26625336.0	27761926.0	26145518.0	25387310.0	24610820.0	38158020.0	46878044.0	29075284.0
O00468	AGRIN_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00469	PLOD2_HUMAN	341045888.0	321308896.0	336270560.0	306807744.0	301414976.0	319387968.0	245931248.0	288655776.0	292709760.0	253404768.0	291118368.0	181901392.0	312435808.0	320920864.0	383461024.0	299002624.0	328577472.0	326481856.0	317602592.0	318201120.0	294469728.0	285740416.0	234404688.0	267749072.0	248978272.0	263024912.0	291236448.0	304220896.0	304906400.0	305139104.0
O00470	MEIS1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00471	EXOC5_HUMAN	24882030.0	22293252.0	25015586.0	0.0	0.0	26152106.0	0.0	38782656.0	33211628.0	22612102.0	31020938.0	35558780.0	24933182.0	31619914.0	0.0	35376380.0	37050432.0	24894774.0	40944924.0	0.0	24040646.0	22730216.0	23754204.0	21519066.0	29259416.0	30124960.0	26849574.0	31058796.0	28689036.0	23372214.0
O00487	PSDE_HUMAN	261920512.0	245814224.0	205871824.0	296239424.0	252751536.0	301028192.0	217207296.0	196545936.0	224740608.0	233883840.0	332860384.0	308171680.0	293441856.0	323733280.0	293118976.0	316213728.0	379919264.0	305302688.0	272369600.0	307639104.0	244447888.0	258931072.0	0.0	231223568.0	244235872.0	312919424.0	251525360.0	316188416.0	263154160.0	257836416.0
O00488	ZN593_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00499	BIN1_HUMAN	63369564.0	60197048.0	47358884.0	76993584.0	56671592.0	52259640.0	62245512.0	54837148.0	72846552.0	56091260.0	64409432.0	42240996.0	35486236.0	46160276.0	51316532.0	66389852.0	40582072.0	43218652.0	45511376.0	51914220.0	63482688.0	66234236.0	53263496.0	55583644.0	101605656.0	61249904.0	66500304.0	64575556.0	72044472.0	70204200.0
O00505	IMA4_HUMAN	123377920.0	186014192.0	131924880.0	185035872.0	145652656.0	159181568.0	88565120.0	134137352.0	159407920.0	126606744.0	180601056.0	171612800.0	190193152.0	163801952.0	168702784.0	173727872.0	142706416.0	133891152.0	168901712.0	154353200.0	126014728.0	144293504.0	102661952.0	122769136.0	193275216.0	174665552.0	149370592.0	176142096.0	173906064.0	144720480.0
O00506	STK25_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18566850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11539892.0	0.0	6648519.0
O00507	USP9Y_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00534	VMA5A_HUMAN	109884336.0	118353416.0	87102128.0	111263272.0	103938128.0	117330408.0	75992672.0	122054592.0	111576328.0	82016712.0	135210128.0	151098368.0	144096864.0	152470736.0	132219360.0	181190416.0	152240560.0	146234752.0	143907792.0	168014704.0	68402056.0	99855776.0	53517268.0	98277216.0	88802264.0	109732864.0	105027616.0	122725320.0	111947280.0	109943208.0
O00541	PESC_HUMAN	29154928.0	21762940.0	41268192.0	19284872.0	33750404.0	48447332.0	36139100.0	0.0	17995584.0	17910308.0	0.0	22706000.0	42207364.0	16385485.0	0.0	24035880.0	26130788.0	22183484.0	19669230.0	18207230.0	29912268.0	28279430.0	21920286.0	33716444.0	0.0	29435984.0	0.0	0.0	0.0	22580482.0
O00560	SDCB1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	15791918.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12594900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00566	MPP10_HUMAN	42449784.0	43137664.0	0.0	0.0	56131260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23830416.0	0.0	29034292.0	35756584.0	27218212.0	0.0	0.0	0.0	0.0	29646516.0	38607976.0	0.0	0.0	0.0	28659252.0	0.0	0.0
O00567	NOP56_HUMAN	76956000.0	88922904.0	95125832.0	64509260.0	81293472.0	95502408.0	75315440.0	72889656.0	80688056.0	65764988.0	73736528.0	75443256.0	118940120.0	74101328.0	82208408.0	113588888.0	103721592.0	92182344.0	81406976.0	92693464.0	77880648.0	92892696.0	102002640.0	95559184.0	72148056.0	91129096.0	80024168.0	85659552.0	89943568.0	86746960.0
O00571	DDX3X_HUMAN	208145200.0	301910176.0	253170160.0	242646992.0	275859616.0	259876592.0	241553568.0	251237200.0	255492144.0	255809888.0	183922320.0	235516864.0	226545296.0	219610480.0	189050160.0	219806032.0	223133424.0	187360416.0	199441344.0	198431264.0	218802640.0	256739168.0	257264096.0	225568704.0	213572208.0	228830432.0	167872736.0	231517904.0	246148592.0	229857312.0
O00584	RNT2_HUMAN	27517650.0	41476188.0	0.0	0.0	0.0	28284416.0	0.0	32916774.0	29990452.0	0.0	43014264.0	0.0	40407784.0	43636528.0	0.0	0.0	18450776.0	29515120.0	32800468.0	30356566.0	32220598.0	0.0	32281138.0	34821036.0	43564344.0	0.0	35455412.0	39367512.0	0.0	36620572.0
O00622	CCN1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25326486.0	0.0	43842272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00625	PIR_HUMAN	0.0	18704634.0	0.0	0.0	0.0	0.0	0.0	31355586.0	23116758.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00629	IMA3_HUMAN	127644800.0	59745244.0	98080312.0	76877592.0	105046424.0	74419496.0	54234040.0	0.0	62355192.0	52645200.0	78431048.0	39646432.0	73227296.0	95933320.0	0.0	0.0	159679472.0	128473328.0	0.0	72780272.0	69082520.0	0.0	0.0	0.0	87850992.0	0.0	0.0	0.0	70956032.0	0.0
O00635	TRI38_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00743	PPP6_HUMAN	49918600.0	65341668.0	0.0	34313940.0	49111496.0	73654304.0	24480652.0	60539188.0	37537872.0	41652772.0	47648728.0	42603564.0	64896356.0	54756284.0	34468992.0	85283088.0	51663948.0	45409776.0	75235384.0	57259616.0	46900900.0	50019888.0	49343540.0	47323288.0	47037852.0	28273522.0	47905204.0	81641760.0	52973572.0	65787420.0
O00746	NDKM_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00748	EST2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00754	MA2B1_HUMAN	28034702.0	43726988.0	30778008.0	48669808.0	34089204.0	33897172.0	33195244.0	43380516.0	26276456.0	39782784.0	57939616.0	46017172.0	62875560.0	69585080.0	39194048.0	51438244.0	56927416.0	51909448.0	37327304.0	55007576.0	18514380.0	45580636.0	33201966.0	36331404.0	40248324.0	56476356.0	41350688.0	53234308.0	35271948.0	38619468.0
O00762	UBE2C_HUMAN	0.0	23554532.0	0.0	34170072.0	0.0	0.0	0.0	0.0	32353558.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00764	PDXK_HUMAN	0.0	75858608.0	0.0	0.0	31696758.0	53685772.0	0.0	67670112.0	0.0	0.0	0.0	0.0	0.0	61886460.0	0.0	67044016.0	0.0	60130748.0	0.0	0.0	0.0	45830800.0	55159300.0	34683440.0	121150200.0	0.0	0.0	55658440.0	46816008.0	0.0
O14497	ARI1A_HUMAN	17196758.0	21728342.0	22418990.0	17951382.0	0.0	0.0	14749371.0	25853976.0	0.0	24171432.0	33314620.0	0.0	0.0	27457832.0	0.0	0.0	0.0	25473136.0	0.0	0.0	21902572.0	19390348.0	22188828.0	15003042.0	0.0	0.0	13876631.0	0.0	20685552.0	0.0
O14519	CDKA1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14530	TXND9_HUMAN	47807480.0	67581752.0	38648300.0	0.0	46825080.0	29283408.0	31515496.0	32874624.0	29023476.0	41995992.0	47817260.0	0.0	0.0	52127444.0	41011112.0	54142116.0	25113834.0	44947392.0	42342300.0	52749264.0	0.0	44197944.0	0.0	43403108.0	57977004.0	47154652.0	48130416.0	50593336.0	61019488.0	41659388.0
O14531	DPYL4_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13398177.0	0.0	0.0	0.0	0.0	0.0	18181122.0	0.0	18673704.0	0.0	0.0	0.0	13585898.0	0.0	0.0	0.0	0.0	0.0	19010230.0	22985876.0	19213498.0
O14545	TRAD1_HUMAN	0.0	52999256.0	18896094.0	46695592.0	61758036.0	49252036.0	88345664.0	57118912.0	49479160.0	85272832.0	0.0	0.0	0.0	0.0	45417848.0	56394960.0	0.0	0.0	0.0	46645420.0	0.0	54359628.0	52949268.0	42125980.0	0.0	57438252.0	0.0	44813416.0	43068432.0	57189432.0
O14556	G3PT_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14558	HSPB6_HUMAN	642277630.0	633356350.0	802162430.0	471016160.0	143139024.0	568763710.0	331772192.0	814396800.0	722856190.0	626767230.0	397341184.0	272574880.0	198295712.0	0.0	77123512.0	601601920.0	205636832.0	540246210.0	0.0	0.0	719267460.0	334819008.0	397652256.0	340030720.0	73442352.0	191004608.0	300399904.0	686788540.0	501208768.0	798580540.0
O14561	ACPM_HUMAN	91927152.0	105953648.0	0.0	0.0	84768256.0	0.0	197848688.0	134691792.0	0.0	0.0	82544800.0	0.0	65449472.0	0.0	73828104.0	0.0	0.0	0.0	0.0	0.0	117620872.0	143955376.0	126706744.0	92480480.0	114976448.0	0.0	0.0	0.0	0.0	0.0
O14562	UBFD1_HUMAN	27965456.0	93512560.0	28693886.0	38645416.0	0.0	33698660.0	0.0	16895218.0	0.0	42136440.0	106142368.0	0.0	0.0	42453468.0	0.0	0.0	0.0	55599680.0	0.0	53626920.0	0.0	52924008.0	35706780.0	59771860.0	49077660.0	0.0	0.0	0.0	67569360.0	39008096.0
O14578	CTRO_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14579	COPE_HUMAN	124584680.0	99879408.0	128301144.0	177782304.0	81046640.0	131489808.0	111362824.0	171536528.0	174360496.0	88081096.0	130684160.0	104738016.0	106693832.0	111804200.0	94400536.0	150618400.0	187496800.0	180945120.0	161428944.0	172591312.0	122606400.0	82646112.0	155195600.0	72506320.0	100584120.0	92312256.0	129855232.0	151245776.0	141563264.0	112801696.0
O14593	RFXK_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14602	IF1AY_HUMAN	0.0	0.0	50322128.0	0.0	0.0	0.0	82844200.0	49319332.0	0.0	29428824.0	0.0	0.0	0.0	0.0	27857262.0	37233788.0	0.0	0.0	80351656.0	0.0	0.0	27396126.0	0.0	40048552.0	0.0	0.0	0.0	0.0	0.0	37408884.0
O14613	BORG1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14617	AP3D1_HUMAN	67557000.0	134200792.0	83313608.0	94122976.0	70513688.0	84274600.0	53918340.0	69532336.0	76221256.0	57449396.0	143004032.0	104879752.0	100654640.0	109857880.0	82544792.0	134284912.0	92781888.0	90538672.0	112307568.0	125087936.0	71008160.0	75066408.0	63872260.0	78051440.0	108975992.0	105640024.0	80916592.0	109269240.0	99985608.0	87814192.0
O14618	CCS_HUMAN	84186552.0	131477016.0	87016184.0	59092412.0	106886640.0	116188368.0	102622640.0	92519008.0	89047480.0	127346816.0	98290280.0	49963080.0	57750940.0	0.0	76951848.0	89265320.0	0.0	68409952.0	75104008.0	89739280.0	115116208.0	106235352.0	89089248.0	86615368.0	82235096.0	77039840.0	87762528.0	87695648.0	63976376.0	86326896.0
O14639	ABLM1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14641	DVL2_HUMAN	0.0	0.0	0.0	43640072.0	0.0	34604572.0	41900472.0	33337614.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64467320.0	0.0	0.0	0.0	0.0	0.0	0.0	27940680.0	32987882.0	0.0
O14647	CHD2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6144847.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7511362.0	0.0	0.0	10328029.0	0.0	0.0	0.0
O14653	GOSR2_HUMAN	0.0	43035012.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59731688.0	0.0	14533030.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14656	TOR1A_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14657	TOR1B_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9383812.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8296584.5
O14662	STX16_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14681	EI24_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14683	P5I11_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14686	KMT2D_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14727	APAF_HUMAN	0.0	0.0	0.0	11476601.0	0.0	21310210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14730	RIOK3_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10974106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6841788.0	0.0
O14737	PDCD5_HUMAN	477954688.0	590809090.0	491518528.0	566936450.0	664366400.0	546838720.0	556358530.0	577287420.0	444516256.0	534875168.0	379147968.0	418880128.0	347725856.0	345778272.0	325442624.0	451974432.0	331032736.0	374544960.0	380601312.0	465140736.0	478110240.0	486532288.0	513757440.0	328820896.0	726382270.0	507337280.0	392391872.0	413511968.0	389145792.0	463333280.0
O14744	ANM5_HUMAN	72292120.0	84942064.0	74208696.0	70434984.0	73722808.0	70265336.0	60510396.0	74547696.0	71002216.0	64526604.0	74905680.0	71460064.0	72831656.0	76823200.0	74735704.0	84291328.0	82890728.0	84141968.0	82031728.0	80873872.0	72727872.0	73702864.0	66382100.0	72235616.0	94662120.0	76347528.0	80881024.0	82521768.0	90207264.0	71731184.0
O14745	NHRF1_HUMAN	83871976.0	73841152.0	33755072.0	72378928.0	79201216.0	67723568.0	149070496.0	94265192.0	91300616.0	100620760.0	54409000.0	63287016.0	0.0	49817992.0	60077204.0	73139032.0	64802840.0	68757384.0	53602868.0	64207192.0	44927328.0	57423356.0	55429012.0	73115448.0	62922368.0	83777016.0	70888992.0	72350536.0	0.0	64319788.0
O14757	CHK1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14763	TR10B_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14772	FPGT_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14773	TPP1_HUMAN	52914376.0	64870800.0	52476604.0	47257404.0	0.0	59767688.0	61548088.0	87190104.0	44134976.0	52388012.0	0.0	62021460.0	116930808.0	140429760.0	0.0	95047008.0	55131860.0	51693308.0	76738368.0	105018568.0	65690084.0	0.0	61602276.0	36113832.0	49145912.0	0.0	56962072.0	81473816.0	56567504.0	83153768.0
O14776	TCRG1_HUMAN	92746984.0	123331544.0	126188024.0	91810536.0	134656928.0	96832240.0	95601800.0	96641496.0	84012872.0	83759904.0	113433144.0	97896528.0	137804640.0	120029952.0	111314096.0	94293112.0	91496168.0	118132280.0	97500144.0	118542712.0	86104432.0	113612064.0	84784120.0	103783304.0	97019432.0	100699632.0	104501576.0	109251560.0	129957880.0	91505328.0
O14777	NDC80_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	43739264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23703796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14787	TNPO2_HUMAN	0.0	36671300.0	20335598.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27031946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14818	PSA7_HUMAN	704552830.0	830082690.0	544483070.0	885737730.0	663285380.0	858385600.0	575458180.0	623143170.0	635682370.0	367451168.0	1151453180.0	1041641730.0	908562300.0	830779390.0	648692930.0	841314620.0	955745090.0	753357570.0	727082620.0	842387070.0	486076192.0	627963200.0	673480700.0	530427680.0	915410430.0	1096624510.0	729035650.0	772858620.0	729975300.0	732300290.0
O14828	SCAM3_HUMAN	0.0	0.0	0.0	0.0	25413336.0	23355970.0	17535700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20890128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18162910.0	0.0	19441296.0	23558152.0	0.0	0.0	0.0
O14841	OPLA_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14867	BACH1_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14879	IFIT3_HUMAN	0.0	12342527.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17369320.0	17263360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14907	TX1B3_HUMAN	508976000.0	475083712.0	435027584.0	448995808.0	547447100.0	460844608.0	0.0	103633104.0	0.0	449144256.0	473280864.0	499211424.0	465026208.0	397416448.0	273633760.0	627531840.0	601226820.0	519091552.0	473380192.0	445529888.0	583929540.0	447940992.0	504128448.0	442619872.0	510691520.0	413561696.0	474635264.0	527250656.0	374239072.0	577168640.0
O14908	GIPC1_HUMAN	0.0	80141648.0	0.0	87245392.0	88429240.0	73785280.0	0.0	90213064.0	0.0	96741856.0	64956396.0	72230288.0	82700040.0	62810816.0	0.0	68766944.0	53563716.0	72090904.0	0.0	59422072.0	68982392.0	0.0	0.0	60891812.0	71645896.0	92511936.0	76588248.0	62467996.0	0.0	64213300.0
O14920	IKKB_HUMAN	0.0	82046856.0	0.0	0.0	161512192.0	184866640.0	0.0	131614176.0	0.0	0.0	116533136.0	130521520.0	52479992.0	65148740.0	156559408.0	115872784.0	0.0	146369168.0	0.0	141481440.0	0.0	86437712.0	0.0	92486040.0	76541848.0	0.0	141236496.0	116000808.0	0.0	0.0
O14926	FSCN2_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14929	HAT1_HUMAN	63734676.0	82715208.0	62144192.0	61276472.0	107135160.0	54789340.0	68070632.0	71116744.0	71642616.0	59377880.0	131821728.0	63223560.0	83331520.0	90226528.0	48993080.0	87944400.0	83413496.0	55585508.0	54211300.0	49325720.0	46187812.0	65521364.0	44911504.0	63334316.0	62734700.0	64584828.0	66735200.0	61743676.0	70270120.0	66398160.0
O14933	UB2L6_HUMAN	48981972.0	0.0	42310416.0	68150840.0	0.0	42132220.0	45886712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43368492.0	45790840.0	46530656.0	0.0	0.0	0.0	0.0	44223048.0	0.0	42571044.0	57359372.0	66705652.0	0.0	74693448.0	68560888.0
O14936	CSKP_HUMAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O14950	ML12B_HUMAN	5452636200.0	4930331100.0	5312212000.0	5747652100.0	4730026500.0	5413486600.0	6162202600.0	7270240800.0	5194425300.0	3884761860.0	4494610400.0	3763090180.0	4432302600.0	4268637950.0	4756057100.0	4819689000.0	5345362900.0	4519100400.0	5326308400.0	4831728600.0	5290609200.0	4153110780.0	5134152200.0	3854167550.0	5416384500.0	3887529730.0	4816461300.0	5005634000.0	4979528200.0	5287280600.0
